Tamaño,Hilos,algoritmo,tiempo
64,32,Paralelo V1,12311
64,64,Paralelo V1,20958
64,63,Paralelo V2,12811
64,1,Secuencial,0
64,1,Paralelo V1,54
64,2,Paralelo V1,153
64,4,Paralelo V1,208
64,8,Paralelo V1,848
64,16,Paralelo V1,3178
64,32,Paralelo V1,9097
64,64,Paralelo V1,17179
64,63,Paralelo V2,14892
64,1,Secuencial,0
64,1,Paralelo V1,19
64,2,Paralelo V1,66
64,4,Paralelo V1,178
64,8,Paralelo V1,863
64,16,Paralelo V1,3372
64,32,Paralelo V1,9158
64,64,Paralelo V1,17367
64,63,Paralelo V2,12581
64,1,Secuencial,0
64,1,Paralelo V1,18
64,2,Paralelo V1,67
64,4,Paralelo V1,179
64,8,Paralelo V1,900
64,16,Paralelo V1,3293
64,32,Paralelo V1,8915
64,64,Paralelo V1,16856
64,63,Paralelo V2,15936
64,1,Secuencial,0
64,1,Paralelo V1,45
64,2,Paralelo V1,103
64,4,Paralelo V1,231
64,8,Paralelo V1,1203
64,16,Paralelo V1,4422
64,32,Paralelo V1,11009
64,64,Paralelo V1,21479
64,63,Paralelo V2,12575
64,1,Secuencial,0
64,1,Paralelo V1,19
64,2,Paralelo V1,67
64,4,Paralelo V1,182
64,8,Paralelo V1,881
64,16,Paralelo V1,3433
64,32,Paralelo V1,9094
64,64,Paralelo V1,16610
64,63,Paralelo V2,12196
64,1,Secuencial,0
64,1,Paralelo V1,20
64,2,Paralelo V1,68
64,4,Paralelo V1,179
64,8,Paralelo V1,870
64,16,Paralelo V1,3184
64,32,Paralelo V1,9198
64,64,Paralelo V1,16845
64,63,Paralelo V2,12817
64,1,Secuencial,0
64,1,Paralelo V1,20
64,2,Paralelo V1,69
64,4,Paralelo V1,178
64,8,Paralelo V1,854
64,16,Paralelo V1,3294
64,32,Paralelo V1,8840
64,64,Paralelo V1,16940
64,63,Paralelo V2,14636
64,1,Secuencial,0
64,1,Paralelo V1,19
64,2,Paralelo V1,71
64,4,Paralelo V1,188
64,8,Paralelo V1,902
64,16,Paralelo V1,3286
64,32,Paralelo V1,9766
64,64,Paralelo V1,17041
64,63,Paralelo V2,13044
64,1,Secuencial,0
64,1,Paralelo V1,18
64,2,Paralelo V1,68
64,4,Paralelo V1,177
64,8,Paralelo V1,846
64,16,Paralelo V1,3105
64,32,Paralelo V1,8701
64,64,Paralelo V1,16602
64,63,Paralelo V2,13024
64,1,Secuencial,0
64,1,Paralelo V1,19
64,2,Paralelo V1,70
64,4,Paralelo V1,181
64,8,Paralelo V1,888
64,16,Paralelo V1,3214
64,32,Paralelo V1,9255
64,64,Paralelo V1,17645
64,63,Paralelo V2,16011
64,1,Secuencial,0
64,1,Paralelo V1,20
64,2,Paralelo V1,315
64,4,Paralelo V1,189
64,8,Paralelo V1,891
64,16,Paralelo V1,3191
64,32,Paralelo V1,9071
64,64,Paralelo V1,19838
64,63,Paralelo V2,15309
64,1,Secuencial,0
64,1,Paralelo V1,22
64,2,Paralelo V1,208
64,4,Paralelo V1,315
64,8,Paralelo V1,1200
64,16,Paralelo V1,5006
64,32,Paralelo V1,11095
64,64,Paralelo V1,21792
64,63,Paralelo V2,12610
64,1,Secuencial,0
64,1,Paralelo V1,20
64,2,Paralelo V1,76
64,4,Paralelo V1,188
64,8,Paralelo V1,890
64,16,Paralelo V1,3237
64,32,Paralelo V1,9015
64,64,Paralelo V1,16332
64,63,Paralelo V2,12660
64,1,Secuencial,0
64,1,Paralelo V1,18
64,2,Paralelo V1,66
64,4,Paralelo V1,179
64,8,Paralelo V1,857
64,16,Paralelo V1,3105
64,32,Paralelo V1,9384
64,64,Paralelo V1,17654
64,63,Paralelo V2,12723
64,1,Secuencial,0
64,1,Paralelo V1,21
64,2,Paralelo V1,74
64,4,Paralelo V1,199
64,8,Paralelo V1,957
64,16,Paralelo V1,3496
64,32,Paralelo V1,9008
64,64,Paralelo V1,17221
64,63,Paralelo V2,12382
64,1,Secuencial,0
64,1,Paralelo V1,18
64,2,Paralelo V1,65
64,4,Paralelo V1,181
64,8,Paralelo V1,861
64,16,Paralelo V1,3144
64,32,Paralelo V1,9094
64,64,Paralelo V1,17206
64,63,Paralelo V2,12180
64,1,Secuencial,0
64,1,Paralelo V1,20
64,2,Paralelo V1,76
64,4,Paralelo V1,203
64,8,Paralelo V1,975
64,16,Paralelo V1,3567
64,32,Paralelo V1,8972
64,64,Paralelo V1,17343
64,63,Paralelo V2,12832
64,1,Secuencial,0
64,1,Paralelo V1,22
64,2,Paralelo V1,72
64,4,Paralelo V1,194
64,8,Paralelo V1,974
64,16,Paralelo V1,3515
64,32,Paralelo V1,9121
64,64,Paralelo V1,17105
64,63,Paralelo V2,16241
64,1,Secuencial,0
64,1,Paralelo V1,19
64,2,Paralelo V1,68
64,4,Paralelo V1,189
64,8,Paralelo V1,871
64,16,Paralelo V1,3119
64,32,Paralelo V1,9376
64,64,Paralelo V1,21484
64,63,Paralelo V2,14368
64,1,Secuencial,0
64,1,Paralelo V1,18
64,2,Paralelo V1,68
64,4,Paralelo V1,178
64,8,Paralelo V1,873
64,16,Paralelo V1,3228
64,32,Paralelo V1,8977
64,64,Paralelo V1,19471
64,63,Paralelo V2,16610
64,1,Secuencial,0
64,1,Paralelo V1,52
64,2,Paralelo V1,182
64,4,Paralelo V1,414
64,8,Paralelo V1,1163
64,16,Paralelo V1,4305
64,32,Paralelo V1,11426
64,64,Paralelo V1,21337
64,63,Paralelo V2,15932
64,1,Secuencial,0
64,1,Paralelo V1,22
64,2,Paralelo V1,86
64,4,Paralelo V1,241
64,8,Paralelo V1,1126
64,16,Paralelo V1,4125
64,32,Paralelo V1,11331
64,64,Paralelo V1,21157
64,63,Paralelo V2,14059
64,1,Secuencial,0
64,1,Paralelo V1,20
64,2,Paralelo V1,72
64,4,Paralelo V1,195
64,8,Paralelo V1,965
64,16,Paralelo V1,3480
64,32,Paralelo V1,8814
64,64,Paralelo V1,16757
64,63,Paralelo V2,13183
64,1,Secuencial,0
128,1,Paralelo V1,18
128,2,Paralelo V1,68
128,4,Paralelo V1,175
128,8,Paralelo V1,852
128,16,Paralelo V1,3079
128,32,Paralelo V1,8729
128,64,Paralelo V1,19284
128,128,Paralelo V1,41001
128,127,Paralelo V2,33200
128,1,Secuencial,0
128,1,Paralelo V1,20
128,2,Paralelo V1,67
128,4,Paralelo V1,182
128,8,Paralelo V1,893
128,16,Paralelo V1,3267
128,32,Paralelo V1,9545
128,64,Paralelo V1,16842
128,128,Paralelo V1,38633
128,127,Paralelo V2,32633
128,1,Secuencial,0
128,1,Paralelo V1,19
128,2,Paralelo V1,68
128,4,Paralelo V1,179
128,8,Paralelo V1,869
128,16,Paralelo V1,3165
128,32,Paralelo V1,9021
128,64,Paralelo V1,18138
128,128,Paralelo V1,36451
128,127,Paralelo V2,30029
128,1,Secuencial,0
128,1,Paralelo V1,30
128,2,Paralelo V1,68
128,4,Paralelo V1,189
128,8,Paralelo V1,859
128,16,Paralelo V1,3152
128,32,Paralelo V1,9405
128,64,Paralelo V1,16933
128,128,Paralelo V1,40224
128,127,Paralelo V2,33607
128,1,Secuencial,0
128,1,Paralelo V1,22
128,2,Paralelo V1,80
128,4,Paralelo V1,242
128,8,Paralelo V1,1150
128,16,Paralelo V1,4444
128,32,Paralelo V1,11468
128,64,Paralelo V1,19470
128,128,Paralelo V1,38749
128,127,Paralelo V2,32394
128,1,Secuencial,0
128,1,Paralelo V1,23
128,2,Paralelo V1,87
128,4,Paralelo V1,217
128,8,Paralelo V1,1502
128,16,Paralelo V1,4467
128,32,Paralelo V1,12173
128,64,Paralelo V1,19306
128,128,Paralelo V1,38982
128,127,Paralelo V2,27493
128,1,Secuencial,0
128,1,Paralelo V1,21
128,2,Paralelo V1,73
128,4,Paralelo V1,194
128,8,Paralelo V1,938
128,16,Paralelo V1,3482
128,32,Paralelo V1,9281
128,64,Paralelo V1,21199
128,128,Paralelo V1,38879
128,127,Paralelo V2,31129
128,1,Secuencial,0
128,1,Paralelo V1,41
128,2,Paralelo V1,211
128,4,Paralelo V1,251
128,8,Paralelo V1,1198
128,16,Paralelo V1,4358
128,32,Paralelo V1,11214
128,64,Paralelo V1,21937
128,128,Paralelo V1,38861
128,127,Paralelo V2,34296
128,1,Secuencial,0
128,1,Paralelo V1,22
128,2,Paralelo V1,78
128,4,Paralelo V1,280
128,8,Paralelo V1,1189
128,16,Paralelo V1,4184
128,32,Paralelo V1,11503
128,64,Paralelo V1,17136
128,128,Paralelo V1,41587
128,127,Paralelo V2,29673
128,1,Secuencial,0
128,1,Paralelo V1,19
128,2,Paralelo V1,66
128,4,Paralelo V1,177
128,8,Paralelo V1,868
128,16,Paralelo V1,3191
128,32,Paralelo V1,9644
128,64,Paralelo V1,17035
128,128,Paralelo V1,46120
128,127,Paralelo V2,30778
128,1,Secuencial,0
128,1,Paralelo V1,20
128,2,Paralelo V1,75
128,4,Paralelo V1,187
128,8,Paralelo V1,882
128,16,Paralelo V1,3441
128,32,Paralelo V1,9269
128,64,Paralelo V1,16615
128,128,Paralelo V1,36096
128,127,Paralelo V2,30509
128,1,Secuencial,0
128,1,Paralelo V1,18
128,2,Paralelo V1,68
128,4,Paralelo V1,176
128,8,Paralelo V1,854
128,16,Paralelo V1,3281
128,32,Paralelo V1,8888
128,64,Paralelo V1,19854
128,128,Paralelo V1,38759
128,127,Paralelo V2,27844
128,1,Secuencial,0
128,1,Paralelo V1,19
128,2,Paralelo V1,67
128,4,Paralelo V1,178
128,8,Paralelo V1,856
128,16,Paralelo V1,3135
128,32,Paralelo V1,8678
128,64,Paralelo V1,17353
128,128,Paralelo V1,39969
128,127,Paralelo V2,33874
128,1,Secuencial,0
128,1,Paralelo V1,29
128,2,Paralelo V1,86
128,4,Paralelo V1,248
128,8,Paralelo V1,1167
128,16,Paralelo V1,4294
128,32,Paralelo V1,11187
128,64,Paralelo V1,21623
128,128,Paralelo V1,48244
128,127,Paralelo V2,28004
128,1,Secuencial,0
128,1,Paralelo V1,23
128,2,Paralelo V1,81
128,4,Paralelo V1,263
128,8,Paralelo V1,1198
128,16,Paralelo V1,4307
128,32,Paralelo V1,11993
128,64,Paralelo V1,21781
128,128,Paralelo V1,47220
128,127,Paralelo V2,30313
128,1,Secuencial,0
128,1,Paralelo V1,19
128,2,Paralelo V1,73
128,4,Paralelo V1,175
128,8,Paralelo V1,839
128,16,Paralelo V1,3345
128,32,Paralelo V1,8631
128,64,Paralelo V1,16787
128,128,Paralelo V1,42126
128,127,Paralelo V2,27536
128,1,Secuencial,0
128,1,Paralelo V1,20
128,2,Paralelo V1,67
128,4,Paralelo V1,182
128,8,Paralelo V1,854
128,16,Paralelo V1,3102
128,32,Paralelo V1,8575
128,64,Paralelo V1,16829
128,128,Paralelo V1,38604
128,127,Paralelo V2,31394
128,1,Secuencial,0
128,1,Paralelo V1,19
128,2,Paralelo V1,70
128,4,Paralelo V1,182
128,8,Paralelo V1,878
128,16,Paralelo V1,3223
128,32,Paralelo V1,9045
128,64,Paralelo V1,16968
128,128,Paralelo V1,37956
128,127,Paralelo V2,28311
128,1,Secuencial,0
128,1,Paralelo V1,20
128,2,Paralelo V1,66
128,4,Paralelo V1,188
128,8,Paralelo V1,879
128,16,Paralelo V1,3187
128,32,Paralelo V1,8718
128,64,Paralelo V1,16965
128,128,Paralelo V1,34822
128,127,Paralelo V2,31144
128,1,Secuencial,0
128,1,Paralelo V1,26
128,2,Paralelo V1,89
128,4,Paralelo V1,249
128,8,Paralelo V1,1217
128,16,Paralelo V1,4391
128,32,Paralelo V1,11107
128,64,Paralelo V1,18217
128,128,Paralelo V1,35668
128,127,Paralelo V2,29026
128,1,Secuencial,0
128,1,Paralelo V1,21
128,2,Paralelo V1,74
128,4,Paralelo V1,192
128,8,Paralelo V1,952
128,16,Paralelo V1,3507
128,32,Paralelo V1,9025
128,64,Paralelo V1,17029
128,128,Paralelo V1,39296
128,127,Paralelo V2,30969
128,1,Secuencial,0
128,1,Paralelo V1,23
128,2,Paralelo V1,78
128,4,Paralelo V1,241
128,8,Paralelo V1,1158
128,16,Paralelo V1,4322
128,32,Paralelo V1,11203
128,64,Paralelo V1,18242
128,128,Paralelo V1,43324
128,127,Paralelo V2,31765
128,1,Secuencial,0
128,1,Paralelo V1,19
128,2,Paralelo V1,67
128,4,Paralelo V1,179
128,8,Paralelo V1,867
128,16,Paralelo V1,3104
128,32,Paralelo V1,8856
128,64,Paralelo V1,16873
128,128,Paralelo V1,34887
128,127,Paralelo V2,30023
128,1,Secuencial,0
128,1,Paralelo V1,28
128,2,Paralelo V1,94
128,4,Paralelo V1,287
128,8,Paralelo V1,1190
128,16,Paralelo V1,4190
128,32,Paralelo V1,10853
128,64,Paralelo V1,21207
128,128,Paralelo V1,43713
128,127,Paralelo V2,32926
128,1,Secuencial,0
128,1,Paralelo V1,59
128,2,Paralelo V1,81
128,4,Paralelo V1,225
128,8,Paralelo V1,1279
128,16,Paralelo V1,4551
128,32,Paralelo V1,10863
128,64,Paralelo V1,20281
128,128,Paralelo V1,41626
128,127,Paralelo V2,30453
128,1,Secuencial,0
128,1,Paralelo V1,19
128,2,Paralelo V1,68
128,4,Paralelo V1,175
128,8,Paralelo V1,847
128,16,Paralelo V1,3079
128,32,Paralelo V1,9714
128,64,Paralelo V1,16477
128,128,Paralelo V1,45365
128,127,Paralelo V2,33284
128,1,Secuencial,0
128,1,Paralelo V1,20
128,2,Paralelo V1,70
128,4,Paralelo V1,183
128,8,Paralelo V1,880
128,16,Paralelo V1,3199
128,32,Paralelo V1,9363
128,64,Paralelo V1,16243
128,128,Paralelo V1,37390
128,127,Paralelo V2,28476
128,1,Secuencial,0
128,1,Paralelo V1,56
128,2,Paralelo V1,165
128,4,Paralelo V1,241
128,8,Paralelo V1,868
128,16,Paralelo V1,3155
128,32,Paralelo V1,8634
128,64,Paralelo V1,16648
128,128,Paralelo V1,35042
128,127,Paralelo V2,28727
128,1,Secuencial,0
128,1,Paralelo V1,18
128,2,Paralelo V1,65
128,4,Paralelo V1,179
128,8,Paralelo V1,1056
128,16,Paralelo V1,3146
128,32,Paralelo V1,8495
128,64,Paralelo V1,20260
128,128,Paralelo V1,38155
128,127,Paralelo V2,31597
128,1,Secuencial,0
128,1,Paralelo V1,21
128,2,Paralelo V1,71
128,4,Paralelo V1,185
128,8,Paralelo V1,876
128,16,Paralelo V1,3131
128,32,Paralelo V1,9424
128,64,Paralelo V1,16204
128,128,Paralelo V1,35495
128,127,Paralelo V2,27485
128,1,Secuencial,0
128,1,Paralelo V1,164
128,2,Paralelo V1,169
128,4,Paralelo V1,1154
128,8,Paralelo V1,1297
128,16,Paralelo V1,5012
128,32,Paralelo V1,10954
128,64,Paralelo V1,21670
128,128,Paralelo V1,39004
128,127,Paralelo V2,28862
128,1,Secuencial,0
128,1,Paralelo V1,23
128,2,Paralelo V1,90
128,4,Paralelo V1,236
128,8,Paralelo V1,1175
128,16,Paralelo V1,4454
128,32,Paralelo V1,10908
128,64,Paralelo V1,21657
128,128,Paralelo V1,41910
128,127,Paralelo V2,29491
128,1,Secuencial,0
128,1,Paralelo V1,23
128,2,Paralelo V1,89
128,4,Paralelo V1,274
128,8,Paralelo V1,1187
128,16,Paralelo V1,4551
128,32,Paralelo V1,10929
128,64,Paralelo V1,21425
128,128,Paralelo V1,40457
128,127,Paralelo V2,27068
128,1,Secuencial,0
128,1,Paralelo V1,19
128,2,Paralelo V1,66
128,4,Paralelo V1,175
128,8,Paralelo V1,839
128,16,Paralelo V1,3088
128,32,Paralelo V1,8838
128,64,Paralelo V1,17109
128,128,Paralelo V1,35364
128,127,Paralelo V2,32896
128,1,Secuencial,0
128,1,Paralelo V1,23
128,2,Paralelo V1,121
128,4,Paralelo V1,273
128,8,Paralelo V1,1216
128,16,Paralelo V1,4621
128,32,Paralelo V1,11834
128,64,Paralelo V1,20217
128,128,Paralelo V1,41366
128,127,Paralelo V2,30666
128,1,Secuencial,0
128,1,Paralelo V1,19
128,2,Paralelo V1,69
128,4,Paralelo V1,174
128,8,Paralelo V1,849
128,16,Paralelo V1,3317
128,32,Paralelo V1,8795
128,64,Paralelo V1,16575
128,128,Paralelo V1,34361
128,127,Paralelo V2,29415
128,1,Secuencial,0
128,1,Paralelo V1,19
128,2,Paralelo V1,69
128,4,Paralelo V1,181
128,8,Paralelo V1,871
128,16,Paralelo V1,3359
128,32,Paralelo V1,8546
128,64,Paralelo V1,21612
128,128,Paralelo V1,37518
128,127,Paralelo V2,32337
128,1,Secuencial,2
128,1,Paralelo V1,55
128,2,Paralelo V1,186
128,4,Paralelo V1,368
128,8,Paralelo V1,966
128,16,Paralelo V1,3426
128,32,Paralelo V1,9213
128,64,Paralelo V1,17076
128,128,Paralelo V1,40117
128,127,Paralelo V2,29969
128,1,Secuencial,0
128,1,Paralelo V1,19
128,2,Paralelo V1,68
128,4,Paralelo V1,180
128,8,Paralelo V1,877
128,16,Paralelo V1,3156
128,32,Paralelo V1,8401
128,64,Paralelo V1,16749
128,128,Paralelo V1,35640
128,127,Paralelo V2,31199
128,1,Secuencial,0
128,1,Paralelo V1,24
128,2,Paralelo V1,87
128,4,Paralelo V1,257
128,8,Paralelo V1,1187
128,16,Paralelo V1,4211
128,32,Paralelo V1,11285
128,64,Paralelo V1,21241
128,128,Paralelo V1,38581
128,127,Paralelo V2,33961
128,1,Secuencial,0
128,1,Paralelo V1,20
128,2,Paralelo V1,75
128,4,Paralelo V1,186
128,8,Paralelo V1,877
128,16,Paralelo V1,3522
128,32,Paralelo V1,9060
128,64,Paralelo V1,16589
128,128,Paralelo V1,36852
128,127,Paralelo V2,34762
128,1,Secuencial,0
128,1,Paralelo V1,29
128,2,Paralelo V1,122
128,4,Paralelo V1,249
128,8,Paralelo V1,1237
128,16,Paralelo V1,4280
128,32,Paralelo V1,11321
128,64,Paralelo V1,21150
128,128,Paralelo V1,46034
128,127,Paralelo V2,30923
128,1,Secuencial,0
128,1,Paralelo V1,19
128,2,Paralelo V1,71
128,4,Paralelo V1,183
128,8,Paralelo V1,871
128,16,Paralelo V1,3162
128,32,Paralelo V1,9104
128,64,Paralelo V1,16542
128,128,Paralelo V1,41806
128,127,Paralelo V2,30734
128,1,Secuencial,0
128,1,Paralelo V1,32
128,2,Paralelo V1,87
128,4,Paralelo V1,262
128,8,Paralelo V1,1177
128,16,Paralelo V1,4594
128,32,Paralelo V1,11764
128,64,Paralelo V1,18024
128,128,Paralelo V1,37988
128,127,Paralelo V2,28422
128,1,Secuencial,0
128,1,Paralelo V1,21
128,2,Paralelo V1,70
128,4,Paralelo V1,184
128,8,Paralelo V1,856
128,16,Paralelo V1,3105
128,32,Paralelo V1,8659
128,64,Paralelo V1,16738
128,128,Paralelo V1,41838
128,127,Paralelo V2,27952
128,1,Secuencial,0
128,1,Paralelo V1,19
128,2,Paralelo V1,66
128,4,Paralelo V1,175
128,8,Paralelo V1,856
128,16,Paralelo V1,3057
128,32,Paralelo V1,8944
128,64,Paralelo V1,16976
128,128,Paralelo V1,41783
128,127,Paralelo V2,31801
128,1,Secuencial,0
128,1,Paralelo V1,20
128,2,Paralelo V1,68
128,4,Paralelo V1,183
128,8,Paralelo V1,859
128,16,Paralelo V1,3141
128,32,Paralelo V1,9125
128,64,Paralelo V1,16746
128,128,Paralelo V1,37804
128,127,Paralelo V2,30825
128,1,Secuencial,0
128,1,Paralelo V1,18
128,2,Paralelo V1,67
128,4,Paralelo V1,181
128,8,Paralelo V1,854
128,16,Paralelo V1,3344
128,32,Paralelo V1,8682
128,64,Paralelo V1,16426
128,128,Paralelo V1,34840
128,127,Paralelo V2,30927
128,1,Secuencial,0
128,1,Paralelo V1,20
128,2,Paralelo V1,68
128,4,Paralelo V1,181
128,8,Paralelo V1,876
128,16,Paralelo V1,3214
128,32,Paralelo V1,8536
128,64,Paralelo V1,16134
128,128,Paralelo V1,35644
128,127,Paralelo V2,27667
128,1,Secuencial,0
128,1,Paralelo V1,19
128,2,Paralelo V1,75
128,4,Paralelo V1,182
128,8,Paralelo V1,882
128,16,Paralelo V1,3209
128,32,Paralelo V1,8369
128,64,Paralelo V1,18089
128,128,Paralelo V1,36061
128,127,Paralelo V2,27531
128,1,Secuencial,0
128,1,Paralelo V1,19
128,2,Paralelo V1,66
128,4,Paralelo V1,182
128,8,Paralelo V1,883
128,16,Paralelo V1,3278
128,32,Paralelo V1,8619
128,64,Paralelo V1,16399
128,128,Paralelo V1,39727
128,127,Paralelo V2,32077
128,1,Secuencial,0
128,1,Paralelo V1,19
128,2,Paralelo V1,66
128,4,Paralelo V1,178
128,8,Paralelo V1,856
128,16,Paralelo V1,3070
128,32,Paralelo V1,8669
128,64,Paralelo V1,16994
128,128,Paralelo V1,37795
128,127,Paralelo V2,35674
128,1,Secuencial,0
128,1,Paralelo V1,24
128,2,Paralelo V1,80
128,4,Paralelo V1,225
128,8,Paralelo V1,1124
128,16,Paralelo V1,4215
128,32,Paralelo V1,11876
128,64,Paralelo V1,18948
128,128,Paralelo V1,45478
128,127,Paralelo V2,27867
128,1,Secuencial,0
128,1,Paralelo V1,33
128,2,Paralelo V1,187
128,4,Paralelo V1,383
128,8,Paralelo V1,895
128,16,Paralelo V1,3270
128,32,Paralelo V1,9168
128,64,Paralelo V1,16178
128,128,Paralelo V1,42008
128,127,Paralelo V2,27235
128,1,Secuencial,0
128,1,Paralelo V1,51
128,2,Paralelo V1,161
128,4,Paralelo V1,368
128,8,Paralelo V1,1294
128,16,Paralelo V1,4502
128,32,Paralelo V1,12182
128,64,Paralelo V1,17428
128,128,Paralelo V1,38269
128,127,Paralelo V2,32848
128,1,Secuencial,0
128,1,Paralelo V1,24
128,2,Paralelo V1,102
128,4,Paralelo V1,291
128,8,Paralelo V1,1193
128,16,Paralelo V1,4245
128,32,Paralelo V1,12286
128,64,Paralelo V1,18668
128,128,Paralelo V1,38825
128,127,Paralelo V2,30263
128,1,Secuencial,0
128,1,Paralelo V1,44
128,2,Paralelo V1,69
128,4,Paralelo V1,181
128,8,Paralelo V1,868
128,16,Paralelo V1,3351
128,32,Paralelo V1,8551
128,64,Paralelo V1,16528
128,128,Paralelo V1,38529
128,127,Paralelo V2,33736
128,1,Secuencial,0
128,1,Paralelo V1,20
128,2,Paralelo V1,67
128,4,Paralelo V1,185
128,8,Paralelo V1,877
128,16,Paralelo V1,3314
128,32,Paralelo V1,8903
128,64,Paralelo V1,16154
128,128,Paralelo V1,42480
128,127,Paralelo V2,32881
128,1,Secuencial,0
128,1,Paralelo V1,22
128,2,Paralelo V1,85
128,4,Paralelo V1,239
128,8,Paralelo V1,1141
128,16,Paralelo V1,4408
128,32,Paralelo V1,11602
128,64,Paralelo V1,20240
128,128,Paralelo V1,37085
128,127,Paralelo V2,29880
128,1,Secuencial,0
128,1,Paralelo V1,19
128,2,Paralelo V1,66
128,4,Paralelo V1,179
128,8,Paralelo V1,856
128,16,Paralelo V1,3091
128,32,Paralelo V1,8510
128,64,Paralelo V1,16010
128,128,Paralelo V1,41352
128,127,Paralelo V2,29997
128,1,Secuencial,0
128,1,Paralelo V1,22
128,2,Paralelo V1,83
128,4,Paralelo V1,252
128,8,Paralelo V1,1200
128,16,Paralelo V1,4331
128,32,Paralelo V1,11135
128,64,Paralelo V1,21211
128,128,Paralelo V1,43083
128,127,Paralelo V2,26999
128,1,Secuencial,0
128,1,Paralelo V1,19
128,2,Paralelo V1,68
128,4,Paralelo V1,179
128,8,Paralelo V1,865
128,16,Paralelo V1,3299
128,32,Paralelo V1,8452
128,64,Paralelo V1,16380
128,128,Paralelo V1,39873
128,127,Paralelo V2,31272
128,1,Secuencial,0
128,1,Paralelo V1,23
128,2,Paralelo V1,93
128,4,Paralelo V1,229
128,8,Paralelo V1,1171
128,16,Paralelo V1,4290
128,32,Paralelo V1,11415
128,64,Paralelo V1,21496
128,128,Paralelo V1,40115
128,127,Paralelo V2,28060
128,1,Secuencial,0
128,1,Paralelo V1,18
128,2,Paralelo V1,66
128,4,Paralelo V1,176
128,8,Paralelo V1,850
128,16,Paralelo V1,3077
128,32,Paralelo V1,8446
128,64,Paralelo V1,21743
128,128,Paralelo V1,42562
128,127,Paralelo V2,28968
128,1,Secuencial,0
128,1,Paralelo V1,23
128,2,Paralelo V1,71
128,4,Paralelo V1,181
128,8,Paralelo V1,842
128,16,Paralelo V1,3102
128,32,Paralelo V1,9412
128,64,Paralelo V1,16392
128,128,Paralelo V1,35477
128,127,Paralelo V2,32866
128,1,Secuencial,0
128,1,Paralelo V1,25
128,2,Paralelo V1,428
128,4,Paralelo V1,263
128,8,Paralelo V1,1191
128,16,Paralelo V1,4574
128,32,Paralelo V1,11301
128,64,Paralelo V1,20743
128,128,Paralelo V1,41888
128,127,Paralelo V2,32471
128,1,Secuencial,0
128,1,Paralelo V1,18
128,2,Paralelo V1,68
128,4,Paralelo V1,178
128,8,Paralelo V1,851
128,16,Paralelo V1,3073
128,32,Paralelo V1,8666
128,64,Paralelo V1,17889
128,128,Paralelo V1,44314
128,127,Paralelo V2,30403
128,1,Secuencial,0
128,1,Paralelo V1,20
128,2,Paralelo V1,71
128,4,Paralelo V1,183
128,8,Paralelo V1,870
128,16,Paralelo V1,3196
128,32,Paralelo V1,8446
128,64,Paralelo V1,16325
128,128,Paralelo V1,42870
128,127,Paralelo V2,34420
128,1,Secuencial,0
128,1,Paralelo V1,19
128,2,Paralelo V1,66
128,4,Paralelo V1,180
128,8,Paralelo V1,854
128,16,Paralelo V1,3088
128,32,Paralelo V1,8414
128,64,Paralelo V1,16754
128,128,Paralelo V1,35505
128,127,Paralelo V2,31125
128,1,Secuencial,0
128,1,Paralelo V1,18
128,2,Paralelo V1,67
128,4,Paralelo V1,179
128,8,Paralelo V1,850
128,16,Paralelo V1,3064
128,32,Paralelo V1,8499
128,64,Paralelo V1,16102
128,128,Paralelo V1,36164
128,127,Paralelo V2,32692
128,1,Secuencial,0
128,1,Paralelo V1,23
128,2,Paralelo V1,78
128,4,Paralelo V1,231
128,8,Paralelo V1,1537
128,16,Paralelo V1,4606
128,32,Paralelo V1,11259
128,64,Paralelo V1,20866
128,128,Paralelo V1,40530
128,127,Paralelo V2,33353
128,1,Secuencial,0
128,1,Paralelo V1,30
128,2,Paralelo V1,85
128,4,Paralelo V1,276
128,8,Paralelo V1,1228
128,16,Paralelo V1,4481
128,32,Paralelo V1,11439
128,64,Paralelo V1,21854
128,128,Paralelo V1,36705
128,127,Paralelo V2,29398
128,1,Secuencial,0
128,1,Paralelo V1,19
128,2,Paralelo V1,69
128,4,Paralelo V1,184
128,8,Paralelo V1,855
128,16,Paralelo V1,3143
128,32,Paralelo V1,8945
128,64,Paralelo V1,16866
128,128,Paralelo V1,37287
128,127,Paralelo V2,33217
128,1,Secuencial,0
128,1,Paralelo V1,19
128,2,Paralelo V1,66
128,4,Paralelo V1,176
128,8,Paralelo V1,841
128,16,Paralelo V1,3188
128,32,Paralelo V1,8547
128,64,Paralelo V1,16717
128,128,Paralelo V1,41422
128,127,Paralelo V2,28058
128,1,Secuencial,0
128,1,Paralelo V1,19
128,2,Paralelo V1,68
128,4,Paralelo V1,179
128,8,Paralelo V1,852
128,16,Paralelo V1,3086
128,32,Paralelo V1,9233
128,64,Paralelo V1,16490
128,128,Paralelo V1,41123
128,127,Paralelo V2,31168
128,1,Secuencial,0
128,1,Paralelo V1,40
128,2,Paralelo V1,78
128,4,Paralelo V1,242
128,8,Paralelo V1,1172
128,16,Paralelo V1,4648
128,32,Paralelo V1,11137
128,64,Paralelo V1,20028
128,128,Paralelo V1,35527
128,127,Paralelo V2,31053
128,1,Secuencial,0
128,1,Paralelo V1,19
128,2,Paralelo V1,65
128,4,Paralelo V1,179
128,8,Paralelo V1,854
128,16,Paralelo V1,3060
